172.20.0.1 - - [11/Oct/2023:14:27:39 +0000] "GET /api/system/status HTTP/1.1" 200 77 "http://localhost:9000/maintenance?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAA"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET / HTTP/1.1" 200 - "http://localhost:9000/maintenance?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAB"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /api/users/current HTTP/1.1" 401 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAD"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /api/navigation/global HTTP/1.1" 401 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAE"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /api/l10n/index?locale=ru-RU HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAC"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /sessions/new?return_to=%2F HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAF"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /api/navigation/global HTTP/1.1" 401 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAG"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /api/l10n/index?locale=ru-RU HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAH"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /js/361.m.26300233.chunk.js HTTP/1.1" 200 549 "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAI"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /js/13.m.b0e7097d.chunk.js HTTP/1.1" 200 2197 "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAK"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /js/311.m.f302104e.chunk.js HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAJ"
172.20.0.1 - - [11/Oct/2023:14:27:42 +0000] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAL"
172.20.0.1 - - [11/Oct/2023:14:42:52 +0000] "GET /sessions/new?return_to=%2F HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAM"
